ProductKey,Product_Name,Brand,Color,Unit_Cost_USD,Unit_Price_USD,SubcategoryKey,Subcategory,CategoryKey,Category
1556,The Phone Company PDA Wifi 3.5-inch M200 White,The Phone Company,White,8.48,13.81,504,Smart phones & PDAs,5,Cell phones
1557,The Phone Company PDA Wifi 3.7-inch M250 White,The Phone Company,White,5.58,10.11,504,Smart phones & PDAs,5,Cell phones
1558,The Phone Company PDA Wifi 4.7-inch L290 White,The Phone Company,White,7.64,11.02,504,Smart phones & PDAs,5,Cell phones
1559,The Phone Company PDA Phone 3.5 inches M320 White,The Phone Company,White,6.01,11.5,504,Smart phones & PDAs,5,Cell phones
1560,The Phone Company PDA Phone 3.7 inches M340 White,The Phone Company,White,7.35,11.03,504,Smart phones & PDAs,5,Cell phones
1561,The Phone Company PDA Phone 4.7 inches L360 White,The Phone Company,White,7.93,12.52,504,Smart phones & PDAs,5,Cell phones
1562,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,The Phone Company,White,8.25,14.99,504,Smart phones & PDAs,5,Cell phones
1563,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,The Phone Company,White,5.93,12.47,504,Smart phones & PDAs,5,Cell phones
1564,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,The Phone Company,White,8.87,11.34,504,Smart phones & PDAs,5,Cell phones
1565,The Phone Company PDA Handheld 3.5 inch M610 White,The Phone Company,White,5.95,14.51,504,Smart phones & PDAs,5,Cell phones
1566,The Phone Company PDA Handheld 3.7 inch M630 White,The Phone Company,White,9.26,11.14,504,Smart phones & PDAs,5,Cell phones
1567,The Phone Company PDA Handheld 4.7 inch L650 White,The Phone Company,White,7.19,11.15,504,Smart phones & PDAs,5,Cell phones
1568,The Phone Company PDA Palm 3.5 inch M810 White,The Phone Company,White,9.16,10.78,504,Smart phones & PDAs,5,Cell phones
1569,The Phone Company PDA Palm 3.7 inch M830 White,The Phone Company,White,6.37,11.18,504,Smart phones & PDAs,5,Cell phones
1570,The Phone Company PDA Palm 4.7 inch L850 White,The Phone Company,White,5.15,10.33,504,Smart phones & PDAs,5,Cell phones
1571,SV DVD Player M100 Black,Southridge Video,Black,5.87,13.97,602,Movie DVD,6,"Music, Movies and Audio Books"
1572,SV DVD Player M110 Silver,Southridge Video,Silver,5.43,13.88,602,Movie DVD,6,"Music, Movies and Audio Books"
1573,SV DVD Player M120 White,Southridge Video,White,5.14,13.78,602,Movie DVD,6,"Music, Movies and Audio Books"
1574,SV DVD Player M130 Grey,Southridge Video,Grey,9.37,10.09,602,Movie DVD,6,"Music, Movies and Audio Books"
1575,SV DVD Player M140 Gold,Southridge Video,Gold,8.89,12.65,602,Movie DVD,6,"Music, Movies and Audio Books"
1576,SV DVD Movies E100 Yellow,Southridge Video,Yellow,7.32,10.25,602,Movie DVD,6,"Music, Movies and Audio Books"
1577,SV DVD Recorder L200 Black,Southridge Video,Black,6.08,14.8,602,Movie DVD,6,"Music, Movies and Audio Books"
1578,SV DVD Recorder L210 Silver,Southridge Video,Silver,6,12.91,602,Movie DVD,6,"Music, Movies and Audio Books"
1579,SV DVD Recorder L220 White,Southridge Video,White,5.34,10.85,602,Movie DVD,6,"Music, Movies and Audio Books"
1580,SV DVD Recorder L230 Grey,Southridge Video,Grey,7.05,12.33,602,Movie DVD,6,"Music, Movies and Audio Books"
1581,SV DVD Recorder L240 Gold,Southridge Video,Gold,5.42,14.72,602,Movie DVD,6,"Music, Movies and Audio Books"
1582,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Black,9.27,13.05,602,Movie DVD,6,"Music, Movies and Audio Books"
1583,SV DVD 58 DVD Storage Binder M55 Black,Southridge Video,Black,7.58,12.23,602,Movie DVD,6,"Music, Movies and Audio Books"
1584,SV DVD 38 DVD Storage Binder E25 Black,Southridge Video,Black,5.53,12.71,602,Movie DVD,6,"Music, Movies and Audio Books"
1585,SV DVD 60 DVD Storage Binder L20 Black,Southridge Video,Black,5.31,11.61,602,Movie DVD,6,"Music, Movies and Audio Books"
1586,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,Black,7.92,13.53,602,Movie DVD,6,"Music, Movies and Audio Books"
1587,SV DVD 48 DVD Storage Binder M50 Silver,Southridge Video,Silver,5.37,12.48,602,Movie DVD,6,"Music, Movies and Audio Books"
1588,SV DVD 58 DVD Storage Binder M55 Silver,Southridge Video,Silver,5.46,13.81,602,Movie DVD,6,"Music, Movies and Audio Books"
1589,SV DVD 38 DVD Storage Binder E25 Silver,Southridge Video,Silver,5.48,12.73,602,Movie DVD,6,"Music, Movies and Audio Books"
1590,SV DVD 60 DVD Storage Binder L20 Silver,Southridge Video,Silver,9.32,14.52,602,Movie DVD,6,"Music, Movies and Audio Books"
1591,SV DVD 55DVD Storage Binder M56 Silver,Southridge Video,Silver,6.55,10.34,602,Movie DVD,6,"Music, Movies and Audio Books"
1592,SV DVD 48 DVD Storage Binder M50 Red,Southridge Video,Red,6.83,14.13,602,Movie DVD,6,"Music, Movies and Audio Books"
1593,SV DVD 58 DVD Storage Binder M55 Red,Southridge Video,Red,8.19,14.6,602,Movie DVD,6,"Music, Movies and Audio Books"
1594,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,5.98,11.08,602,Movie DVD,6,"Music, Movies and Audio Books"
1595,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Red,7.48,12.81,602,Movie DVD,6,"Music, Movies and Audio Books"
1596,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Red,7.61,11.16,602,Movie DVD,6,"Music, Movies and Audio Books"
1597,SV DVD External DVD Burner M200 Black,Southridge Video,Black,5.47,10.96,602,Movie DVD,6,"Music, Movies and Audio Books"
1598,SV DVD External DVD Burner M200 Grey,Southridge Video,Grey,5.32,11.71,602,Movie DVD,6,"Music, Movies and Audio Books"
1599,SV DVD External DVD Burner M200 Blue,Southridge Video,Blue,9.19,14.73,602,Movie DVD,6,"Music, Movies and Audio Books"
1600,SV DVD External DVD Burner M200 Silver,Southridge Video,Silver,6.78,14.9,602,Movie DVD,6,"Music, Movies and Audio Books"
1601,SV DVD 9-Inch Player Portable M300 Black,Southridge Video,Black,8.87,12.37,602,Movie DVD,6,"Music, Movies and Audio Books"
1602,SV DVD 12-Inch Player Portable M400 Black,Southridge Video,Black,6.58,14.88,602,Movie DVD,6,"Music, Movies and Audio Books"
1603,SV DVD 7-Inch Player Portable E200 Black,Southridge Video,Black,6.24,11.69,602,Movie DVD,6,"Music, Movies and Audio Books"
1604,SV DVD 14-Inch Player Portable L100 Black,Southridge Video,Black,5.89,14.08,602,Movie DVD,6,"Music, Movies and Audio Books"
1605,SV DVD 15-Inch Player Portable L200 Black,Southridge Video,Black,5.87,14,602,Movie DVD,6,"Music, Movies and Audio Books"
1606,SV DVD 9-Inch Player Portable M300 Silver,Southridge Video,Silver,7.32,14.69,602,Movie DVD,6,"Music, Movies and Audio Books"
1607,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Silver,5.92,14.66,602,Movie DVD,6,"Music, Movies and Audio Books"
1608,SV DVD 7-Inch Player Portable E200 Silver,Southridge Video,Silver,5.52,14.78,602,Movie DVD,6,"Music, Movies and Audio Books"
1609,SV DVD 14-Inch Player Portable L100 Silver,Southridge Video,Silver,8.97,12.18,602,Movie DVD,6,"Music, Movies and Audio Books"
1610,SV DVD 15-Inch Player Portable L200 Silver,Southridge Video,Silver,9.36,10.97,602,Movie DVD,6,"Music, Movies and Audio Books"
1611,SV DVD 9-Inch Player Portable M300 White,Southridge Video,White,8.4,14.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1612,SV DVD 12-Inch Player Portable M400 White,Southridge Video,White,5.47,10.14,602,Movie DVD,6,"Music, Movies and Audio Books"
1613,SV DVD 7-Inch Player Portable E200 White,Southridge Video,White,8.09,12.65,602,Movie DVD,6,"Music, Movies and Audio Books"
1614,SV DVD 14-Inch Player Portable L100 White,Southridge Video,White,6.27,10.23,602,Movie DVD,6,"Music, Movies and Audio Books"
1615,SV DVD 15-Inch Player Portable L200 White,Southridge Video,White,9.1,12.17,602,Movie DVD,6,"Music, Movies and Audio Books"
1616,Contoso DVD Player M100 Black,Contoso,Black,7.87,12.6,602,Movie DVD,6,"Music, Movies and Audio Books"
1617,Contoso DVD Player M110 Silver,Contoso,Silver,6.36,10.6,602,Movie DVD,6,"Music, Movies and Audio Books"
1618,Contoso DVD Player M120 White,Contoso,White,9.58,12.07,602,Movie DVD,6,"Music, Movies and Audio Books"
1619,Contoso DVD Player M130 Grey,Contoso,Grey,7.99,12.27,602,Movie DVD,6,"Music, Movies and Audio Books"
1620,Contoso DVD Player M140 Gold,Contoso,Gold,6.93,14.73,602,Movie DVD,6,"Music, Movies and Audio Books"
1621,Contoso DVD Movies E100 Yellow,Contoso,Yellow,6.84,11.39,602,Movie DVD,6,"Music, Movies and Audio Books"
1622,Contoso DVD Recorder L200 Black,Contoso,Black,6.01,12.71,602,Movie DVD,6,"Music, Movies and Audio Books"
1623,Contoso DVD Recorder L210 Silver,Contoso,Silver,8.91,14.31,602,Movie DVD,6,"Music, Movies and Audio Books"
1624,Contoso DVD Recorder L220 White,Contoso,White,6.96,13.48,602,Movie DVD,6,"Music, Movies and Audio Books"
1625,Contoso DVD Recorder L230 Grey,Contoso,Grey,7.77,13.78,602,Movie DVD,6,"Music, Movies and Audio Books"
1626,Contoso DVD Recorder L240 Gold,Contoso,Gold,8.39,13.09,602,Movie DVD,6,"Music, Movies and Audio Books"
1627,Contoso DVD 48 DVD Storage Binder M50 Black,Contoso,Black,5.98,12.29,602,Movie DVD,6,"Music, Movies and Audio Books"
1628,Contoso DVD 58 DVD Storage Binder M55 Black,Contoso,Black,6.4,10.2,602,Movie DVD,6,"Music, Movies and Audio Books"
1629,Contoso DVD 38 DVD Storage Binder E25 Black,Contoso,Black,6.07,13.66,602,Movie DVD,6,"Music, Movies and Audio Books"
1630,Contoso DVD 60 DVD Storage Binder L20 Black,Contoso,Black,6.95,14.42,602,Movie DVD,6,"Music, Movies and Audio Books"
1631,Contoso DVD 55DVD Storage Binder M56 Black,Contoso,Black,6.05,10.61,602,Movie DVD,6,"Music, Movies and Audio Books"
1632,Contoso DVD 48 DVD Storage Binder M50 Silver,Contoso,Silver,9.52,13.7,602,Movie DVD,6,"Music, Movies and Audio Books"
1633,Contoso DVD 58 DVD Storage Binder M55 Silver,Contoso,Silver,5.91,14.6,602,Movie DVD,6,"Music, Movies and Audio Books"
1634,Contoso DVD 38 DVD Storage Binder E25 Silver,Contoso,Silver,8.14,13.78,602,Movie DVD,6,"Music, Movies and Audio Books"
1635,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso,Silver,8.53,10.07,602,Movie DVD,6,"Music, Movies and Audio Books"
1636,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso,Silver,5.77,12.26,602,Movie DVD,6,"Music, Movies and Audio Books"
1637,Contoso DVD 48 DVD Storage Binder M50 Red,Contoso,Red,9.33,12.47,602,Movie DVD,6,"Music, Movies and Audio Books"
1638,Contoso DVD 58 DVD Storage Binder M55 Red,Contoso,Red,9.64,13.89,602,Movie DVD,6,"Music, Movies and Audio Books"
1639,Contoso DVD 38 DVD Storage Binder E25 Red,Contoso,Red,6.52,11.59,602,Movie DVD,6,"Music, Movies and Audio Books"
1640,Contoso DVD 60 DVD Storage Binder L20 Red,Contoso,Red,9.02,12.36,602,Movie DVD,6,"Music, Movies and Audio Books"
1641,Contoso DVD 55DVD Storage Binder M56 Red,Contoso,Red,5.15,13.01,602,Movie DVD,6,"Music, Movies and Audio Books"
1642,Contoso DVD External DVD Burner M200 Black,Contoso,Black,8.4,12.28,602,Movie DVD,6,"Music, Movies and Audio Books"
1643,Contoso DVD External DVD Burner M200 Grey,Contoso,Grey,9.12,12.35,602,Movie DVD,6,"Music, Movies and Audio Books"
1644,Contoso DVD External DVD Burner M200 Blue,Contoso,Blue,9.13,10.76,602,Movie DVD,6,"Music, Movies and Audio Books"
1645,Contoso DVD External DVD Burner M200 Silver,Contoso,Silver,6.69,10.12,602,Movie DVD,6,"Music, Movies and Audio Books"
1646,Contoso DVD 9-Inch Player Portable M300 Black,Contoso,Black,6.04,11.15,602,Movie DVD,6,"Music, Movies and Audio Books"
1647,Contoso DVD 12-Inch Player Portable M400 Black,Contoso,Black,7.03,13.5,602,Movie DVD,6,"Music, Movies and Audio Books"
1648,Contoso DVD 7-Inch Player Portable E200 Black,Contoso,Black,8.44,12.29,602,Movie DVD,6,"Music, Movies and Audio Books"
1649,Contoso DVD 14-Inch Player Portable L100 Black,Contoso,Black,8.25,10.38,602,Movie DVD,6,"Music, Movies and Audio Books"
1650,Contoso DVD 15-Inch Player Portable L200 Black,Contoso,Black,8.44,10.6,602,Movie DVD,6,"Music, Movies and Audio Books"
1651,Contoso DVD 9-Inch Player Portable M300 Silver,Contoso,Silver,8.15,10.24,602,Movie DVD,6,"Music, Movies and Audio Books"
1652,Contoso DVD 12-Inch Player Portable M400 Silver,Contoso,Silver,8.39,10.22,602,Movie DVD,6,"Music, Movies and Audio Books"
1653,Contoso DVD 7-Inch Player Portable E200 Silver,Contoso,Silver,5.06,13.08,602,Movie DVD,6,"Music, Movies and Audio Books"
1654,Contoso DVD 14-Inch Player Portable L100 Silver,Contoso,Silver,5.57,14.23,602,Movie DVD,6,"Music, Movies and Audio Books"
1655,Contoso DVD 15-Inch Player Portable L200 Silver,Contoso,Silver,8.21,12.59,602,Movie DVD,6,"Music, Movies and Audio Books"
1656,Contoso DVD 9-Inch Player Portable M300 White,Contoso,White,6.65,12.11,602,Movie DVD,6,"Music, Movies and Audio Books"
1657,Contoso DVD 12-Inch Player Portable M400 White,Contoso,White,6.01,11.68,602,Movie DVD,6,"Music, Movies and Audio Books"
1658,Contoso DVD 7-Inch Player Portable E200 White,Contoso,White,5.03,12.89,602,Movie DVD,6,"Music, Movies and Audio Books"
1659,Contoso DVD 14-Inch Player Portable L100 White,Contoso,White,6.38,13.56,602,Movie DVD,6,"Music, Movies and Audio Books"
1660,Contoso DVD 15-Inch Player Portable L200 White,Contoso,White,5.26,11.9,602,Movie DVD,6,"Music, Movies and Audio Books"
1661,MGS Hand Games for kids E300 Yellow,Tailspin Toys,Yellow,5.29,11.8,701,Boxed Games,7,Games and Toys
1662,MGS Hand Games for students E400 Yellow,Tailspin Toys,Yellow,5.38,10.74,701,Boxed Games,7,Games and Toys
1663,MGS Hand Games men M300 Yellow,Tailspin Toys,Yellow,5.73,14.1,701,Boxed Games,7,Games and Toys
1664,MGS Hand Games women M400 Yellow,Tailspin Toys,Yellow,8.84,13.3,701,Boxed Games,7,Games and Toys
1665,MGS Hand Games for 12-16 boys E600 Yellow,Tailspin Toys,Yellow,8.16,12.97,701,Boxed Games,7,Games and Toys
1666,MGS Hand Games for Office worker L299 Yellow,Tailspin Toys,Yellow,5.39,12.18,701,Boxed Games,7,Games and Toys
1667,MGS Hand Games for kids E300 Black,Tailspin Toys,Black,8.64,13.95,701,Boxed Games,7,Games and Toys
1668,MGS Hand Games for students E400 Black,Tailspin Toys,Black,6.38,14.79,701,Boxed Games,7,Games and Toys
1669,MGS Hand Games men M300 Black,Tailspin Toys,Black,8.35,10.29,701,Boxed Games,7,Games and Toys
1670,MGS Hand Games women M400 Black,Tailspin Toys,Black,7.14,14.3,701,Boxed Games,7,Games and Toys
1671,MGS Hand Games for 12-16 boys E600 Black,Tailspin Toys,Black,9.84,14.23,701,Boxed Games,7,Games and Toys
1672,MGS Hand Games for Office worker L299 Black,Tailspin Toys,Black,8.45,11.66,701,Boxed Games,7,Games and Toys
1673,MGS Hand Games for kids E300 Red,Tailspin Toys,Red,6.4,11.77,701,Boxed Games,7,Games and Toys
1674,MGS Hand Games for students E400 Red,Tailspin Toys,Red,8.61,11.62,701,Boxed Games,7,Games and Toys
1675,MGS Hand Games men M300 Red,Tailspin Toys,Red,8.91,14.3,701,Boxed Games,7,Games and Toys
1676,MGS Hand Games women M400 Red,Tailspin Toys,Red,8.32,14.44,701,Boxed Games,7,Games and Toys
1677,MGS Hand Games for 12-16 boys E600 Red,Tailspin Toys,Red,5.52,14.09,701,Boxed Games,7,Games and Toys
1678,MGS Hand Games for Office worker L299 Red,Tailspin Toys,Red,9.42,13.94,701,Boxed Games,7,Games and Toys
1679,MGS Hand Games for kids E300 Silver,Tailspin Toys,Silver,7.64,11.8,701,Boxed Games,7,Games and Toys
1680,MGS Hand Games for students E400 Silver,Tailspin Toys,Silver,8.9,14.56,701,Boxed Games,7,Games and Toys
1681,MGS Hand Games men M300 Silver,Tailspin Toys,Silver,8.38,12.29,701,Boxed Games,7,Games and Toys
1682,MGS Hand Games women M400 Silver,Tailspin Toys,Silver,5.99,14.36,701,Boxed Games,7,Games and Toys
1683,MGS Hand Games for 12-16 boys E600 Silver,Tailspin Toys,Silver,5.22,12.42,701,Boxed Games,7,Games and Toys
1684,MGS Hand Games for Office worker L299 Silver,Tailspin Toys,Silver,8.57,13.82,701,Boxed Games,7,Games and Toys
1685,SV Hand Games for kids E30 Yellow,Southridge Video,Yellow,7.16,13.31,701,Boxed Games,7,Games and Toys
1686,SV Hand Games for students E40 Yellow,Southridge Video,Yellow,9.07,10.67,701,Boxed Games,7,Games and Toys
1687,SV Hand Games men M30 Yellow,Southridge Video,Yellow,9.29,11.96,701,Boxed Games,7,Games and Toys
1688,SV Hand Games women M40 Yellow,Southridge Video,Yellow,9.62,10.8,701,Boxed Games,7,Games and Toys
1689,SV Hand Games for 12-16 boys E60 Yellow,Southridge Video,Yellow,5.06,10.39,701,Boxed Games,7,Games and Toys
1690,SV Hand Games for Office worker L28 Yellow,Southridge Video,Yellow,8.79,14.76,701,Boxed Games,7,Games and Toys
1691,SV Hand Games for kids E30 Black,Southridge Video,Black,9.06,13.36,701,Boxed Games,7,Games and Toys
1692,SV Hand Games for students E40 Black,Southridge Video,Black,7.83,10.93,701,Boxed Games,7,Games and Toys
1693,SV Hand Games men M30 Black,Southridge Video,Black,6.49,14.63,701,Boxed Games,7,Games and Toys
1694,SV Hand Games women M40 Black,Southridge Video,Black,5.78,11.97,701,Boxed Games,7,Games and Toys
1695,SV Hand Games for 12-16 boys E60 Black,Southridge Video,Black,7.26,12.56,701,Boxed Games,7,Games and Toys
1696,SV Hand Games for Office worker L28 Black,Southridge Video,Black,5.52,11.02,701,Boxed Games,7,Games and Toys
1697,SV Hand Games for kids E30 Red,Southridge Video,Red,5.65,13.89,701,Boxed Games,7,Games and Toys
1698,SV Hand Games for students E40 Red,Southridge Video,Red,7.7,12.29,701,Boxed Games,7,Games and Toys
1699,SV Hand Games men M30 Red,Southridge Video,Red,6.93,14.7,701,Boxed Games,7,Games and Toys
1700,SV Hand Games women M40 Red,Southridge Video,Red,9.83,13.88,701,Boxed Games,7,Games and Toys
1701,SV Hand Games for 12-16 boys E60 Red,Southridge Video,Red,6.6,11.99,701,Boxed Games,7,Games and Toys
1702,SV Hand Games for Office worker L28 Red,Southridge Video,Red,8.78,12.2,701,Boxed Games,7,Games and Toys
1703,SV Hand Games for kids E30 Silver,Southridge Video,Silver,6.08,14,701,Boxed Games,7,Games and Toys
1704,SV Hand Games for students E40 Silver,Southridge Video,Silver,8.18,13.25,701,Boxed Games,7,Games and Toys
1705,SV Hand Games men M30 Silver,Southridge Video,Silver,5.87,14.94,701,Boxed Games,7,Games and Toys
1706,SV Hand Games women M40 Silver,Southridge Video,Silver,5.03,10.6,701,Boxed Games,7,Games and Toys
1707,MGS Dal of Honor Airborne M150,Tailspin Toys,Silver,5.94,13.22,702,Download Games,7,Games and Toys
1708,MGS Collector's M160,Tailspin Toys,Black,5.55,12.42,702,Download Games,7,Games and Toys
1709,MGS Gears of War M170,Tailspin Toys,Blue,7,10.99,702,Download Games,7,Games and Toys
1710,MGS Age of Empires III: The Asian Dynasties M180,Tailspin Toys,Silver,6.1,14.45,702,Download Games,7,Games and Toys
1711,MGS Age of Empires III: The Asian Dynasties M190,Tailspin Toys,Black,7.44,14.64,702,Download Games,7,Games and Toys
1712,MGS Flight Simulator X Acceleration Expansion Pack M200,Tailspin Toys,Silver,9.92,13.22,702,Download Games,7,Games and Toys
